Date,y,close_kospi,dubai,close_diff,hybb,keyword
2019-02-07,1121.630005,2203.42,62.51,0.12199999999999989,2.67,5.34577
2019-02-08,1123.75,2177.05,61.62,0.09899999999999975,2.69,3.61688
2019-02-11,1122.880005,2180.73,62.02,0.10899999999999999,2.66,8.30504
2019-02-12,1125.02002,2190.47,62.23,0.14100000000000001,2.56,5.80186
2019-02-13,1120.300049,2201.48,63.34,0.15900000000000025,2.5,4.5927
2019-02-14,1123.719971,2225.85,65.32,0.12299999999999978,2.55,2.83198
2019-02-15,1128.300049,2196.09,65.12,0.1200000000000001,2.51,7.84896
2019-02-18,1125.310059,2210.89,66.73,0.1280000000000001,2.51,7.84896
2019-02-19,1124.280029,2205.63,66.48,0.09200000000000008,2.51,6.70343
2019-02-20,1121.420044,2229.76,66.38,0.10899999999999999,2.48,6.51251
2019-02-21,1121.719971,2228.66,67.12,0.1459999999999999,2.46,4.36996
2019-02-22,1124.150024,2230.5,67.22,0.10999999999999988,2.48,3.02291
2019-02-25,1122.310059,2232.56,66.84,0.11400000000000032,2.42,10.47942
2019-02-26,1117.199951,2226.6,64.56,0.10000000000000009,2.44,6.21552
2019-02-27,1114.300049,2234.79,65.3,0.1389999999999998,2.39,3.71234
2019-02-28,1115.099976,2195.44,65.98,0.17500000000000027,2.39,3.86084
2019-03-01,1124.219971,2195.44,66.56,0.20500000000000007,2.33,1.53797
2019-03-04,1126.810059,2190.66,65.36,0.18300000000000027,2.35,7.70046
2019-03-05,1128.150024,2179.23,65.73,0.17300000000000004,2.35,3.86084
2019-03-06,1126.199951,2175.6,65.85,0.15500000000000025,2.41,4.42299
2019-03-07,1127.0,2165.79,66.47,0.11399999999999988,2.51,3.20322
2019-03-08,1133.069946,2137.44,65.77,0.10599999999999987,2.57,15.52821
2019-03-11,1134.060059,2138.1,66.81,0.10899999999999999,2.52,8.12473
2019-03-12,1130.77002,2157.18,67.15,0.07600000000000007,2.48,10.00212
2019-03-13,1127.27002,2148.41,67.22,0.10599999999999987,2.41,4.01994
2019-03-14,1129.589966,2155.68,68.17,0.11099999999999977,2.39,4.00933
2019-03-15,1135.420044,2176.11,67.71,0.0730000000000004,2.37,4.64573
2019-03-18,1132.72998,2179.49,67.32,0.08899999999999997,2.37,12.13406
2019-03-19,1131.199951,2177.62,67.63,0.1160000000000001,2.33,3.9563
2019-03-20,1129.719971,2177.1,67.67,0.052999999999999936,2.39,4.50784
2019-03-21,1125.0,2184.88,68.23,0.058000000000000274,2.33,6.12006
2019-03-22,1127.77002,2186.95,67.46,-0.020000000000000018,2.42,6.41705
2019-03-25,1135.140015,2144.86,66.34,-0.02300000000000013,2.48,8.93084
2019-03-26,1133.849976,2148.8,67.17,-0.0030000000000001137,2.47,3.55324
2019-03-27,1133.930054,2145.62,67.37,-0.015000000000000124,2.47,3.59567
2019-03-28,1138.5,2128.1,66.56,-0.004999999999999893,2.46,8.83538
2019-03-29,1134.319946,2140.67,67.23,0.006000000000000227,2.39,6.23674
2019-04-01,1136.699951,2168.28,68.23,0.08700000000000019,2.33,3.81841
2019-04-02,1132.670044,2177.18,68.81,0.06599999999999984,2.36,5.73822
2019-04-03,1136.390015,2203.27,69.43,0.11500000000000021,2.32,3.35171
2019-04-04,1133.530029,2206.53,68.67,0.10199999999999987,2.33,2.64106
2019-04-05,1134.300049,2209.61,68.82,0.07299999999999995,2.29,2.3865
2019-04-08,1136.689941,2210.6,70.29,0.09100000000000019,2.28,20.65125
2019-04-09,1141.109985,2213.56,70.53,0.07899999999999974,2.29,8.99448
2019-04-10,1140.099976,2224.39,70.08,0.052000000000000046,2.31,3.83962
2019-04-11,1135.900024,2224.44,70.52,0.07900000000000018,2.23,3.23504
2019-04-12,1140.98999,2233.45,70.1,0.1259999999999999,2.13,3.87144
2019-04-15,1133.430054,2242.88,70.32,0.1200000000000001,2.16,4.99575
2019-04-16,1133.199951,2248.63,70.21,0.1459999999999999,2.12,3.9563
2019-04-17,1135.699951,2245.89,71.33,0.1479999999999997,2.16,2.83198
2019-04-18,1130.199951,2213.77,71.07,0.11699999999999999,2.2,3.08655
2019-04-18,1130.199951,2213.77,71.07,0.11699999999999999,2.20,3.08655
2019-04-19,1136.109985,2216.15,71.07,0.11699999999999999,2.20,2.34408
2019-04-22,1134.5,2216.65,73.36,0.13400000000000034,2.20,13.75689
2019-04-22,1134.5,2216.65,73.36,0.13400000000000034,2.2,13.75689
2019-04-23,1140.040039,2220.51,73.77,0.13200000000000012,2.19,4.86847
2019-04-24,1142.0,2201.03,73.67,0.09299999999999997,2.21,14.60543
2019-04-25,1155.26001,2190.5,74.46,0.10699999999999976,2.23,28.43657
2019-04-26,1159.0,2179.31,73.45,0.08899999999999997,2.25,17.90411
2019-04-29,1157.72998,2216.43,71.09,0.1160000000000001,2.22,12.96139
2019-04-30,1158.790039,2203.59,71.63,0.12199999999999989,2.26,30.16546
2019-05-01,1163.26001,2203.59,71.63,0.11999999999999966,2.24,8.27322
2019-05-02,1164.670044,2212.75,71.43,0.1419999999999999,2.27,21.87102
2019-05-03,1166.109985,2196.32,69.93,0.125,2.25,14.65846
2019-05-06,1163.329956,2196.32,69.22,0.11100000000000021,2.32,5.57912
2019-05-07,1168.050049,2176.99,70.29,0.07699999999999996,2.38,13.59779
2019-05-08,1171.300049,2168.01,69.28,0.10899999999999999,2.37,8.64446
2019-05-09,1172.189941,2102.01,69.09,0.08499999999999996,2.48,16.54645
2019-05-10,1179.189941,2108.04,70.1,0.11099999999999977,2.50,15.52821
2019-05-10,1179.189941,2108.04,70.1,0.11099999999999977,2.5,15.52821
2019-05-13,1174.420044,2079.01,70.97,0.07500000000000018,2.66,23.02715
2019-05-14,1187.180054,2081.84,69.7,0.0860000000000003,2.60,18.19049
2019-05-14,1187.180054,2081.84,69.7,0.0860000000000003,2.6,18.19049
2019-05-15,1186.930054,2092.78,70.46,0.06499999999999995,2.63,22.50742
2019-05-16,1186.040039,2067.69,72.04,0.05900000000000016,2.54,15.43275
2019-05-17,1190.48999,2055.8,72.46,0.054999999999999716,2.55,15.15697
2019-05-20,1193.829956,2055.71,72.46,0.07399999999999984,2.55,14.71149
2019-05-21,1193.329956,2061.25,71.64,0.05600000000000005,2.48,13.79932
2019-05-22,1193.329956,2064.86,71.23,0.018999999999999684,2.50,8.19898
2019-05-22,1193.329956,2064.86,71.23,0.018999999999999684,2.5,8.19898
2019-05-23,1188.800049,2059.59,69.22,0.004999999999999893,2.66,7.55197
2019-05-24,1188.800049,2045.31,66.73,-0.008000000000000007,2.61,8.61264
2019-05-27,1185.0,2044.21,66.88,-0.016999999999999904,2.61,8.98387
2019-05-28,1182.310059,2048.83,68.31,-0.04400000000000004,2.63,12.53712
2019-05-29,1187.579956,2023.32,67.13,-0.03799999999999981,2.76,10.20364
2019-05-30,1192.209961,2038.8,67.12,-0.08800000000000008,2.72,7.04285
2019-05-31,1188.380005,2041.74,63.83,-0.08300000000000018,2.94,5.04879
2019-06-03,1187.869995,2067.85,60.17,-0.06199999999999983,3.05,10.99915
2019-06-04,1178.349976,2066.97,60.03,-0.004999999999999893,2.88,6.23674
2019-06-05,1176.050049,2069.11,60.03,0.07799999999999985,2.82,5.39881
2019-06-06,1178.73999,2069.11,59.37,0.07900000000000018,2.76,2.74713
2019-06-07,1177.0,2072.33,61.2,0.07800000000000029,2.70,6.31098
2019-06-07,1177.0,2072.33,61.2,0.07800000000000029,2.7,6.31098
2019-06-10,1180.76001,2099.49,61.92,0.12400000000000011,2.6,9.52481
2019-06-10,1180.76001,2099.49,61.92,0.12400000000000011,2.60,9.52481
2019-06-11,1182.099976,2111.81,61.28,0.08700000000000019,2.55,4.30632
2019-06-12,1177.97998,2108.75,59.9,0.08800000000000008,2.57,3.66991
2019-06-13,1183.430054,2103.15,60.28,0.08800000000000008,2.58,3.55324
2019-06-14,1181.079956,2095.41,59.9,0.06300000000000017,2.56,3.22443
2019-06-17,1185.890015,2090.73,60.74,0.04400000000000004,2.56,4.06236
2019-06-18,1185.349976,2098.71,59.92,-0.02300000000000013,2.49,3.38353
2019-06-19,1173.579956,2124.78,61.22,0.04799999999999982,2.51,6.62918
2019-06-20,1170.300049,2131.29,62.61,0.11300000000000021,2.39,11.95375
2019-06-21,1157.209961,2125.62,64.22,0.11500000000000021,2.30,7.65803
2019-06-21,1157.209961,2125.62,64.22,0.11500000000000021,2.3,7.65803
2019-06-24,1158.310059,2126.33,64.02,0.08999999999999986,2.33,15.26304
2019-06-25,1152.469971,2121.64,63.38,0.04699999999999993,2.41,7.42469
2019-06-26,1155.709961,2121.85,64.29,0.07799999999999985,2.39,4.63512
2019-06-27,1152.5,2134.32,64.42,0.06499999999999972,2.42,4.23207
2019-06-28,1155.51001,2130.62,64.88,0.07700000000000018,2.39,4.18964
2019-07-01,1155.599976,2129.74,64.92,0.08399999999999985,2.35,9.20661
2019-07-02,1159.75,2122.02,63.43,0.050999999999999934,2.4,6.87314
2019-07-02,1159.75,2122.02,63.43,0.050999999999999934,2.40,6.87314
2019-07-03,1165.579956,2096.02,60.62,0.03100000000000014,2.39,10.75519
2019-07-04,1168.869995,2108.73,61.75,0.02299999999999991,2.39,10.47942
2019-07-05,1167.130005,2110.59,61.62,0.04600000000000004,2.35,5.03818
2019-07-08,1174.02002,2064.17,63.32,0.05600000000000005,2.36,9.22783
2019-07-09,1179.849976,2052.03,62.63,0.05600000000000005,2.38,4.93211
2019-07-10,1181.47998,2058.78,63.9,0.11599999999999988,2.37,4.07297
2019-07-11,1175.530029,2080.58,65.95,0.1739999999999997,2.35,5.81247
2019-07-12,1174.079956,2086.66,65.88,0.16100000000000003,2.37,3.66991
2019-07-15,1176.410034,2082.48,65.22,0.12399999999999989,2.37,4.86847
2019-07-16,1178.430054,2091.87,64.58,0.11399999999999988,2.34,5.03818
2019-07-17,1177.880005,2072.92,63.23,0.09600000000000009,2.38,4.18964
2019-07-18,1178.689941,2066.55,62.14,0.11799999999999988,2.45,5.14425
2019-07-19,1170.77002,2094.36,61.55,0.11799999999999988,2.41,5.09121
2019-07-22,1175.109985,2093.34,62.74,0.10099999999999976,2.41,5.09121
2019-07-23,1174.76001,2101.45,62.11,0.10499999999999976,2.35,13.51294
2019-07-24,1176.800049,2082.3,63.21,0.07799999999999985,2.33,5.08061
2019-07-25,1176.550049,2074.48,63.03,0.0950000000000002,2.29,4.16843
2019-07-26,1182.390015,2066.26,62.83,0.08099999999999974,2.26,5.01697
2019-07-29,1183.349976,2029.48,62.53,0.07500000000000018,2.29,7.4459
2019-07-30,1181.849976,2038.68,63.63,0.07499999999999996,2.32,8.25201
2019-07-31,1180.650024,2024.55,64.57,0.001000000000000334,2.34,2.68349
2019-08-01,1186.310059,2017.34,63.05,0.016000000000000014,2.48,9.23843
2019-08-02,1194.75,1998.13,60.33,-0.02400000000000002,2.54,19.6224
2019-08-05,1203.939941,1946.98,59.68,-0.08099999999999996,2.83,42.22528
2019-08-06,1216.650024,1917.5,58.75,-0.10899999999999999,2.77,28.02291
2019-08-07,1212.530029,1909.71,57.89,-0.041999999999999815,2.78,17.5753
2019-08-08,1212.22998,1920.61,56.83,-0.07199999999999984,2.59,11.47645
2019-08-09,1207.030029,1937.75,56.83,-0.04899999999999993,2.57,7.18073
2019-08-12,1213.199951,1942.29,56.83,-0.133,2.63,9.58845
2019-08-13,1217.630005,1925.83,57.76,-0.16700000000000004,2.49,19.06024
2019-08-14,1204.72998,1938.37,59.66,-0.20199999999999996,2.70,13.9372
2019-08-14,1204.72998,1938.37,59.66,-0.20199999999999996,2.7,13.9372
2019-08-15,1215.640015,1938.37,58.33,-0.21799999999999997,2.72,4.13661
2019-08-16,1211.5,1927.17,58.2,-0.137,2.67,6.73525
2019-08-19,1207.48999,1939.9,58.4,-0.137,2.59,6.47008
2019-08-20,1210.530029,1960.25,59.24,-0.18300000000000005,2.60,5.65337
2019-08-20,1210.530029,1960.25,59.24,-0.18300000000000005,2.6,5.65337
2019-08-21,1205.280029,1964.65,60.09,-0.18300000000000005,2.47,7.27619
2019-08-22,1201.319946,1951.01,60.29,-0.18199999999999994,2.41,5.04879
2019-08-23,1208.560059,1948.3,59.43,-0.19900000000000007,2.47,4.58209
2019-08-26,1212.650024,1916.31,58.59,-0.21999999999999997,2.45,21.86041
2019-08-27,1210.72998,1924.6,58.07,-0.2889999999999999,2.44,5.60033
2019-08-28,1210.76001,1941.09,58.99,-0.28200000000000003,2.4,4.42299
2019-08-28,1210.76001,1941.09,58.99,-0.28200000000000003,2.40,4.42299
2019-08-29,1211.369995,1933.41,59.32,-0.27,2.34,4.56088
2019-08-30,1207.160034,1967.79,59.62,-0.2739999999999998,2.35,4.47602
2019-09-02,1209.150024,1969.19,57.62,-0.2669999999999999,2.39,4.49724
2019-09-03,1212.77002,1965.69,56.48,-0.27700000000000014,2.46,5.00636
2019-09-04,1210.47998,1988.53,56.72,-0.23199999999999998,2.47,6.13067
2019-09-05,1202.689941,2004.75,58.53,-0.18700000000000006,2.32,17.18285
2019-09-06,1196.0,2009.13,59.23,-0.18700000000000006,2.31,22.66652
2019-09-09,1191.619995,2019.55,60.12,-0.11299999999999999,2.25,17.53288
2019-09-10,1190.859985,2032.08,60.89,-0.07000000000000006,2.19,9.74756
2019-09-11,1189.5,2049.2,60.89,-0.04499999999999993,2.24,3.70173
2019-09-12,1189.800049,2049.2,59.32,-0.04299999999999993,2.17,1.35765
2019-09-13,1180.75,2049.2,58.36,0.030000000000000027,2.19,1.07127
2019-09-16,1178.719971,2062.22,63.88,-0.025000000000000133,2.2,15.09333
2019-09-16,1178.719971,2062.22,63.88,-0.025000000000000133,2.20,15.09333
2019-09-17,1183.290039,2062.33,67.53,-0.06099999999999994,2.20,7.10649
2019-09-17,1183.290039,2062.33,67.53,-0.06099999999999994,2.2,7.10649
2019-09-18,1185.650024,2070.73,63.3,-0.05499999999999994,2.2,4.45481
2019-09-18,1185.650024,2070.73,63.3,-0.05499999999999994,2.20,4.45481
2019-09-19,1189.550049,2080.35,63.23,-0.09099999999999997,2.17,5.52609
2019-09-20,1193.859985,2091.52,64.28,-0.13000000000000012,2.19,5.15485
2019-09-23,1193.130005,2091.7,63.59,-0.08999999999999986,2.22,10.26728
2019-09-24,1193.01001,2101.04,63.46,-0.14200000000000013,2.27,9.70513
2019-09-25,1193.939941,2073.39,61.57,-0.08299999999999996,2.27,9.08994
2019-09-26,1197.890015,2074.52,61.73,-0.08399999999999985,2.29,4.10479
2019-09-27,1198.630005,2049.93,62.07,-0.07299999999999995,2.33,3.86084
2019-09-30,1201.910034,2063.05,60.94,-0.10000000000000009,2.32,4.35935
2019-10-01,1198.0,2072.42,59.22,-0.10200000000000009,2.37,3.46839
2019-10-02,1201.689941,2031.91,58.67,-0.07600000000000007,2.53,3.97751
2019-10-03,1203.569946,2031.91,57.44,-0.07200000000000006,2.62,1.89859
2019-10-04,1200.079956,2020.69,57.84,-0.07200000000000006,2.60,3.89266
2019-10-04,1200.079956,2020.69,57.84,-0.07200000000000006,2.6,3.89266
2019-10-07,1191.329956,2021.73,58.24,-0.08800000000000008,2.54,3.94569
2019-10-08,1195.76001,2046.25,58.03,-0.06899999999999995,2.59,3.75477
2019-10-09,1198.369995,2046.25,57.72,-0.013000000000000123,2.53,1.42129
2019-10-10,1196.780029,2028.15,57.77,0.051999999999999824,2.47,3.86084
2019-10-11,1188.810059,2044.61,60.44,0.07699999999999996,2.33,6.75647
2019-10-14,1182.48999,2067.4,60.03,0.04800000000000004,2.33,6.75647
2019-10-15,1182.300049,2068.17,59.42,0.125,2.24,4.6033
2019-10-16,1183.930054,2082.83,58.8,0.15100000000000002,2.26,4.64573
2019-10-17,1184.829956,2077.94,59.23,0.15599999999999992,2.26,5.46245
2019-10-18,1177.27002,2060.69,59.7,0.17599999999999993,2.26,5.46245
2019-10-21,1178.079956,2064.84,59.38,0.21399999999999997,2.22,9.9809
2019-10-22,1171.400024,2088.86,58.95,0.18199999999999994,2.23,8.3899
2019-10-23,1171.26001,2080.62,59.67,0.18199999999999994,2.22,5.11243
2019-10-24,1169.699951,2085.66,61.04,0.17499999999999982,2.20,5.72761
2019-10-24,1169.699951,2085.66,61.04,0.17499999999999982,2.2,5.72761
2019-10-25,1174.25,2087.89,61.46,0.19199999999999995,2.14,3.70173
2019-10-28,1170.819946,2093.6,61.46,0.23299999999999987,2.12,6.76707
2019-10-29,1166.76001,2092.69,61.0,0.24099999999999988,2.12,9.3445
2019-10-30,1165.75,2080.27,61.32,0.17899999999999983,2.19,6.31098
2019-10-31,1163.699951,2083.48,61.1,0.15900000000000003,2.38,8.90963
2019-11-01,1168.550049,2100.2,58.72,0.18599999999999994,2.32,4.49724
2019-11-04,1163.800049,2130.24,60.74,0.22099999999999986,2.25,8.01866
2019-11-05,1161.810059,2142.64,61.34,0.256,2.22,7.52015
2019-11-06,1155.199951,2144.15,61.49,0.2510000000000001,2.24,6.14128
2019-11-07,1160.079956,2144.29,61.13,0.3420000000000001,2.19,5.21849
2019-11-08,1158.599976,2137.23,60.88,0.3640000000000001,2.24,5.23971
2019-11-11,1158.599976,2124.09,61.15,0.33899999999999997,2.23,4.98515
2019-11-12,1163.900024,2140.92,62.16,0.34399999999999986,2.24,3.87144
2019-11-13,1164.949951,2122.45,61.48,0.32499999999999996,2.26,4.09418
2019-11-14,1169.859985,2139.23,62.47,0.26900000000000013,2.29,5.02757
2019-11-15,1167.52002,2162.18,61.93,0.28900000000000015,2.29,3.93508
2019-11-18,1162.329956,2160.69,62.84,0.27,2.33,4.16843
2019-11-19,1165.689941,2153.24,61.86,0.244,2.32,3.83962
2019-11-20,1165.819946,2125.32,60.45,0.21500000000000008,2.37,4.21086
2019-11-21,1168.26001,2096.6,62.13,0.22599999999999998,2.34,6.67161
2019-11-22,1175.22998,2101.96,63.74,0.20599999999999996,2.3,5.25031
2019-11-22,1175.22998,2101.96,63.74,0.20599999999999996,2.30,5.25031
2019-11-25,1179.48999,2123.5,63.43,0.17399999999999993,2.26,4.78362
2019-11-26,1172.410034,2121.35,63.1,0.15800000000000014,2.23,3.93508
2019-11-27,1172.599976,2127.85,63.69,0.16599999999999993,2.17,3.6487
2019-11-28,1175.359985,2118.6,63.33,0.18399999999999994,2.17,3.81841
2019-11-29,1177.01001,2087.96,63.83,0.17500000000000004,2.18,4.05176
2019-12-02,1181.469971,2091.92,60.83,0.22399999999999998,2.2,5.72761
2019-12-02,1181.469971,2091.92,60.83,0.22399999999999998,2.20,5.72761
2019-12-03,1183.790039,2084.07,60.98,0.15400000000000014,2.33,7.68985
2019-12-04,1187.630005,2068.89,61.11,0.21500000000000008,2.22,8.92023
2019-12-05,1189.459961,2060.74,62.73,0.2509999999999999,2.21,5.87611
2019-12-06,1187.97998,2081.85,63.02,0.28,2.12,3.89266
2019-12-09,1186.109985,2088.65,63.74,0.2629999999999999,2.11,4.39117
2019-12-10,1188.680054,2098.0,63.84,0.28200000000000003,2.08,4.78362
2019-12-11,1189.069946,2105.62,63.78,0.24,2.09,6.61858
2019-12-12,1187.930054,2137.35,64.01,0.32299999999999995,1.96,6.13067
2019-12-13,1169.589966,2170.25,64.92,0.29000000000000004,2.01,12.29316
2019-12-16,1172.530029,2168.15,65.54,0.3340000000000001,1.94,6.89435
2019-12-17,1167.459961,2195.68,65.62,0.34099999999999997,1.92,9.55663
2019-12-18,1162.780029,2194.76,66.14,0.3959999999999999,1.88,7.40347
2019-12-19,1164.359985,2196.56,66.48,0.401,1.92,6.61858
2019-12-20,1161.060059,2204.18,66.87,0.395,1.92,7.15952
2019-12-23,1159.300049,2203.71,66.21,0.3919999999999999,1.91,5.96096
2019-12-24,1161.569946,2190.08,66.77,0.3720000000000001,1.93,4.10479
2019-12-25,1162.22998,2190.08,66.77,0.3760000000000001,1.93,1.591
2019-12-26,1159.75,2197.93,67.48,0.365,1.94,4.4336
2019-12-27,1161.199951,2204.21,67.88,0.369,1.96,3.91387
2019-12-30,1160.680054,2197.67,67.81,0.365,2.01,6.73525
2019-12-31,1156.349976,2197.67,67.27,0.33699999999999997,2.02,4.50784
2020-01-01,1153.75,2197.67,67.27,0.3420000000000001,2.02,2.33347
2020-01-02,1153.969971,2175.17,65.69,0.30099999999999993,1.99,5.17607
2020-01-03,1157.150024,2176.46,67.79,0.2509999999999999,2.04,6.36402
2020-01-06,1165.849976,2155.07,69.65,0.2609999999999999,2.00,7.82774
2020-01-06,1165.849976,2155.07,69.65,0.2609999999999999,2,7.82774
2020-01-07,1167.420044,2175.54,68.34,0.274,1.98,5.53669
2020-01-08,1166.459961,2151.31,69.24,0.3340000000000001,1.95,8.36868
2020-01-09,1161.26001,2186.45,66.17,0.31800000000000006,1.94,7.23377
2020-01-10,1157.810059,2206.39,65.93,0.29600000000000004,1.95,4.04115
2020-01-13,1156.930054,2229.26,65.68,0.31600000000000006,1.93,6.68222
2020-01-14,1153.939941,2238.88,64.78,0.2789999999999999,1.91,8.67628
2020-01-15,1157.050049,2230.98,64.61,0.242,1.90,4.4336
2020-01-15,1157.050049,2230.98,64.61,0.242,1.9,4.4336
2020-01-16,1156.780029,2248.05,64.74,0.262,1.89,3.89266
2020-01-17,1158.77002,2250.57,65.1,0.27,1.87,3.50021
2020-01-20,1160.359985,2262.64,65.24,0.268,1.86,3.61688
2020-01-21,1157.569946,2239.69,64.27,0.238,1.94,4.62452
2020-01-22,1168.73999,2267.25,64.26,0.22499999999999987,1.95,3.39414
2020-01-23,1163.72998,2246.13,62.77,0.17600000000000016,2.02,2.52439
2020-01-24,1167.599976,2246.13,62.23,0.14700000000000002,2.1,1.01824
2020-01-24,1167.599976,2246.13,62.23,0.14700000000000002,2.10,1.01824
2020-01-27,1169.150024,2246.13,62.23,0.07200000000000006,2.4,2.14255
2020-01-27,1169.150024,2246.13,62.23,0.07200000000000006,2.40,2.14255
2020-01-28,1176.72998,2176.72,58.57,0.11699999999999999,2.23,6.75647
2020-01-29,1174.280029,2185.28,59.37,0.07000000000000006,2.19,4.45481
2020-01-30,1178.079956,2148.0,57.76,0.11299999999999999,2.3,7.37165
2020-01-30,1178.079956,2148.0,57.76,0.11299999999999999,2.30,7.37165
2020-01-31,1187.119995,2119.01,58.45,0.06099999999999994,2.41,7.04285
2020-02-03,1194.869995,2118.88,55.23,0.06699999999999995,2.34,7.87017
2020-02-04,1189.359985,2157.9,53.99,0.11799999999999988,2.24,5.93975
2020-02-05,1182.47998,2165.63,53.57,0.15399999999999991,2.15,4.7624
2020-02-06,1183.459961,2227.94,55.18,0.1379999999999999,2.12,4.33814
2020-02-07,1184.25,2211.95,54.37,0.09499999999999997,2.18,3.77598
2020-02-10,1191.089966,2201.07,53.33,0.09899999999999998,2.16,4.58209
2020-02-11,1185.630005,2223.12,53.03,0.1200000000000001,2.11,6.28977
2020-02-12,1180.719971,2238.38,54.23,0.1439999999999999,2.05,4.81544
2020-02-13,1177.959961,2232.96,54.54,0.1259999999999999,2.04,3.62749
2020-02-14,1183.469971,2243.59,55.23,0.11099999999999999,2.04,3.30929
2020-02-17,1182.180054,2242.17,55.98,0.09600000000000009,2.03,3.23504
2020-02-18,1183.810059,2208.88,55.11,0.08199999999999985,2.08,4.9109
2020-02-19,1189.930054,2210.34,56.39,0.08600000000000008,2.04,3.94569
2020-02-20,1191.369995,2195.5,56.92,0.04999999999999982,2.08,7.79592
2020-02-21,1204.400024,2162.84,56.41,0.03300000000000014,2.14,10.54306
2020-02-24,1205.77002,2079.04,54.64,0.0050000000000001155,2.45,11.57191
2020-02-25,1217.650024,2103.61,54.48,0.03699999999999992,2.59,7.47772
2020-02-26,1214.550049,2076.77,52.28,0.07800000000000007,2.65,6.14128
2020-02-27,1211.359985,2054.89,50.62,0.10200000000000009,2.95,5.7064
2020-02-28,1211.310059,1987.01,49.05,0.18000000000000005,3.32,5.83368
2020-03-02,1200.099976,2002.51,50.58,0.2669999999999999,3.25,12.9826
2020-03-03,1188.280029,2014.15,51.72,0.281,3.12,5.69579
2020-03-04,1186.339966,2059.33,50.81,0.478,3.03,8.42172
2020-03-05,1183.680054,2085.26,50.78,0.43700000000000006,3.27,6.1731
2020-03-06,1187.469971,2040.22,48.58,0.388,3.77,6.3428
2020-03-09,1187.699951,1954.77,32.87,0.2690000000000001,4.69,10.51124
2020-03-10,1199.959961,1962.93,34.18,0.4,4.40,8.94145
2020-03-10,1199.959961,1962.93,34.18,0.4,4.4,8.94145
2020-03-11,1184.699951,1908.27,34.58,0.474,4.59,5.93975
2020-03-12,1189.390015,1834.33,32.69,0.45300000000000007,5.30,9.16419
2020-03-12,1189.390015,1834.33,32.69,0.45300000000000007,5.3,9.16419
2020-03-13,1209.969971,1771.44,33.93,0.616,5.21,17.07679
2020-03-16,1210.800049,1714.86,31.49,0.457,6.16,19.97242
2020-03-17,1232.040039,1672.44,30.83,0.8039999999999999,6.18,25.93338
2020-03-18,1237.98999,1591.2,28.26,0.9950000000000001,6.70,19.64361
2020-03-18,1237.98999,1591.2,28.26,0.9950000000000001,6.7,19.64361
2020-03-19,1255.349976,1457.64,25.82,0.9979999999999999,7.43,36.59312
2020-03-20,1256.880005,1566.15,28.67,0.745,7.67,22.43317
2020-03-23,1253.949951,1482.46,24.6,0.598,8.37,17.80865
2020-03-24,1262.930054,1609.97,26.64,0.621,8.05,15.09333
2020-03-25,1228.599976,1704.76,27.05,0.6759999999999999,7.63,14.90241
2020-03-26,1231.079956,1686.24,25.74,0.719,6.94,11.07339
2020-03-27,1212.189941,1717.73,25.04,0.552,6.63,12.16588
2020-03-30,1211.630005,1717.12,23.24,0.586,6.5,8.2308
2020-03-30,1211.630005,1717.12,23.24,0.586,6.50,8.2308
2020-03-31,1222.699951,1754.64,23.43,0.516,6.41,6.38523
2020-04-01,1216.660034,1685.46,21.23,0.44499999999999995,6.68,6.27916
2020-04-02,1234.72998,1724.86,21.55,0.46099999999999997,6.72,6.62918
2020-04-03,1226.849976,1725.44,24.51,0.44899999999999995,6.93,5.13364
2020-04-06,1235.800049,1791.88,24.87,0.5050000000000001,6.76,6.04582
2020-04-07,1223.099976,1823.6,24.88,0.528,6.39,7.14891
2020-04-08,1215.310059,1807.14,23.52,0.535,6.33,5.53669
2020-04-09,1214.75,1836.21,23.32,0.48,5.57,4.98515
2020-04-10,1209.51001,1860.7,23.32,0.48,5.57,5.91854
2020-04-13,1211.040039,1825.76,22.31,0.501,5.3,5.8549
2020-04-13,1211.040039,1825.76,22.31,0.501,5.30,5.8549
2020-04-14,1213.900024,1857.08,21.66,0.509,4.99,4.63512
2020-04-15,1212.380005,1857.08,19.68,0.445,5.30,2.08952
2020-04-15,1212.380005,1857.08,19.68,0.445,5.3,2.08952
2020-04-16,1222.550049,1857.07,19.72,0.439,5.24,5.89732
2020-04-17,1226.640015,1914.53,20.61,0.475,5.00,4.85787
2020-04-17,1226.640015,1914.53,20.61,0.475,5,4.85787
2020-04-20,1215.26001,1898.36,20.78,0.45899999999999996,5.21,4.2745
2020-04-21,1218.099976,1879.38,17.37,0.42099999999999993,5.57,5.36699
2020-04-22,1230.849976,1896.15,13.52,0.45299999999999996,5.53,4.57148
2020-04-23,1231.380005,1914.73,18.13,0.43,5.53,4.2851
2020-04-24,1232.449951,1889.01,18.17,0.43499999999999994,5.66,4.53966
2020-04-27,1229.5,1922.77,17.97,0.48600000000000004,5.63,4.4442
2020-04-28,1220.869995,1934.09,16.63,0.44899999999999995,5.63,3.97751
2020-04-29,1220.400024,1947.56,17.12,0.46299999999999997,5.50,4.4336
2020-04-29,1220.400024,1947.56,17.12,0.46299999999999997,5.5,4.4336
2020-04-30,1210.790039,1947.56,20.73,0.479,5.39,1.49554
2020-05-01,1212.959961,1947.56,20.73,0.45099999999999996,5.47,1.44251
